"","Scenario","MelhorEstrategia","CasoInteresse","sNPVProfit1RegretPerc","Lever","aFractionalDiscardRate","aReferenceIndustryDemandElasticity","aReferencePopulation","aInnovatorAdoptionFraction","aWOMStrength","aPopulation","aVolumeReportingDelay","aCapacityAcquisitionDelay","aSensOfAttractToAvailability","aSensOfAttractToPrice","aLCStrength","aRatioOfFixedToVarCost","aNormalProfitMargin","aNormalCapacityUtilization","aWeightOnSupplyLine","aSensOfPriceToCosts","aSensOfPriceToDSBalance","aSensOfPriceToShare","aTempoMedioRealizacaoPeD","aCustoMedioPatente","aTempoMedioAvaliacao","aTaxaRejeicao","aTempodeInutilizacaoPatente","aPerfSlope","aSensOfAttractToPerformance","aInitialReorderShare","aPercPeDAberto2","aPercPeDAberto3","aPercPeDAberto4","aOrcamentoPeD2","aOrcamentoPeD3","aOrcamentoPeD4","aDesiredMarketShare2","aDesiredMarketShare3","aDesiredMarketShare4","aSwitchForCapacityStrategy2","aSwitchForCapacityStrategy3","aSwitchForCapacityStrategy4"
"28",18,49,0,0.0911751735251632,37,0.377469285335469,0.367692006727448,93237.3038215155,0.00403501465950161,0.954265206393786,290919.122576319,0.279589386219013,0.538571107663447,-2.47339088941459,-9.79335665916093,0.901761813989026,2.42113315862836,0.169867058013566,0.787752823083661,0.839766012970358,0.771617668106919,0.18632989878417,-0.0573301256466657,6.83792768191197,2330207.58132683,2.44668161151698,0.532847133086063,8.45323283652542,0.0243628194271199,-2.74350960416719,0.839484912085359,0.884533503897255,0.235464053103933,0.565054882259574,0.0663416081398027,0.0659424634412862,0.0577298400594154,0.327943313888775,0.202205918302818,0.388376031705621,2.29673020588836,2.13552349892858,1.53343312354438
"29",19,43,0,0.110524972702584,37,0.380947933236603,0.0466297843272332,34830.8174168342,0.00502434589181794,1.31134031951695,85931.3655509817,0.300640491039812,0.663767218822613,-3.16790057919454,-5.91659373568371,0.75399048758205,1.82756847816054,0.137128693680046,0.93290585997561,0.674187198847067,0.628606480929302,0.357282912986993,-0.0616337766436627,7.43265619890881,2788288.73036429,1.96712617932353,0.266424845801201,10.3127677696291,0.0293471132729513,-2.86817336786538,0.148801555235626,0.935504883715184,0.730375815738225,0.353404839055147,0.0754069481331389,0.0934189879159676,0.0846658958316548,0.399163638928457,0.192514394171129,0.349846517491876,1.25091315249371,0.793634891340823,0.631846569312736
"30",20,37,0,0,37,0.19580685422294,0.718170895584626,87422.9434891022,0.00360915089323651,1.52978040635341,220604.212944957,0.362443822106143,1.01883063079906,-3.34065060864668,-4.13141519708559,0.959601846715901,2.81108928673435,0.135579806188587,0.88335030904226,0.516543849944137,1.20860850552795,0.252019897355058,-0.130917127393186,4.0939087466395,2411180.70139317,1.58594407138182,0.387591129010543,8.07186455266783,0.0495888259505155,-5.74216967983171,0.352040137302526,0.0952795669669285,0.654786678004311,0.610653199936496,0.0763320580320433,0.0692233070984948,0.0511009569474263,0.420166565093875,0.169841262397851,0.329362529525789,1.62202916369082,1.97738010947199,0.543826957775571
"31",22,31,0,0.0596367554506019,37,0.443444854380524,0.438915577940643,39611.1533624353,0.000502063350314274,1.22431904207403,161546.0927612,0.283884456642845,0.556891234070063,-3.27879998239689,-7.05352410336956,0.972875061528524,2.37779405634035,0.179563827615348,0.720653960917494,0.995570315671503,0.738101195895579,0.21235189191153,-0.0696886268322123,6.67588558866992,4184687.48970539,1.80542396873003,0.556126806282904,10.4401920707081,0.0282338662121911,-4.59395988090895,0.424382403117721,0.778791565842694,0.75977240869659,0.526577922182623,0.107070390302222,0.115809643467073,0.0550335864779772,0.373216672939103,0.157857104731811,0.338927427559206,2.33665333607203,1.37141642349926,1.96057412239596
"32",23,49,0,0.206373655991579,37,0.440447070281177,0.505606946741464,86597.3261726031,0.00514608066364657,0.990415708658053,261017.635385256,0.335342832746246,0.927386487341719,-2.61160736862104,-11.5602526895702,0.719098472931888,4.24334311765968,0.187643607261474,0.721644720156095,0.623533752263174,0.937340852767229,0.216219046318147,-0.118168468227494,4.1308671774168,2002979.87019061,2.27271705681458,0.31971013233671,9.56281232472975,0.020897427944971,-3.68621458360925,0.492863487011392,0.885568662167061,0.488948899875395,0.832354632028146,0.0709552349181613,0.093976031976752,0.127823952297796,0.294329866313108,0.153616982294829,0.320174049627199,1.02410602683909,1.61914634937459,2.03367283450646
"33",24,38,0,0.156461452473663,37,0.49604014454359,0.924397942608921,74390.6726520509,0.00149521639955929,1.32340076545428,242278.007485395,0.297415422963677,0.666871094094822,-3.69404293892439,-11.7419493496697,0.850067082801484,3.89050409511197,0.179199588608812,0.71651798526966,0.798033710323507,0.804796843493823,0.271696720522596,-0.119772695485619,4.44408794262563,3544613.63834445,1.53906123344786,0.203933799521998,9.21223487065872,0.04702819284203,-4.89779080023058,0.0373843656849931,0.0819391949567944,0.249985306345625,0.421388234657934,0.118803420079872,0.126567583607626,0.133870633808547,0.388323080644535,0.174380787005386,0.287856455488293,0.624018071211688,1.39375427048755,1.482389874065
"34",24,44,0,0.156461452473663,37,0.49604014454359,0.924397942608921,74390.6726520509,0.00149521639955929,1.32340076545428,242278.007485395,0.297415422963677,0.666871094094822,-3.69404293892439,-11.7419493496697,0.850067082801484,3.89050409511197,0.179199588608812,0.71651798526966,0.798033710323507,0.804796843493823,0.271696720522596,-0.119772695485619,4.44408794262563,3544613.63834445,1.53906123344786,0.203933799521998,9.21223487065872,0.04702819284203,-4.89779080023058,0.0373843656849931,0.0819391949567944,0.249985306345625,0.421388234657934,0.118803420079872,0.126567583607626,0.133870633808547,0.388323080644535,0.174380787005386,0.287856455488293,0.624018071211688,1.39375427048755,1.482389874065
"35",24,50,0,0.156461452473663,37,0.49604014454359,0.924397942608921,74390.6726520509,0.00149521639955929,1.32340076545428,242278.007485395,0.297415422963677,0.666871094094822,-3.69404293892439,-11.7419493496697,0.850067082801484,3.89050409511197,0.179199588608812,0.71651798526966,0.798033710323507,0.804796843493823,0.271696720522596,-0.119772695485619,4.44408794262563,3544613.63834445,1.53906123344786,0.203933799521998,9.21223487065872,0.04702819284203,-4.89779080023058,0.0373843656849931,0.0819391949567944,0.249985306345625,0.421388234657934,0.118803420079872,0.126567583607626,0.133870633808547,0.388323080644535,0.174380787005386,0.287856455488293,0.624018071211688,1.39375427048755,1.482389874065
"36",25,2,0,0.0897967555220507,37,0.489230440765968,0.0415190104732756,29820.9457706253,0.00411064456405817,0.739105744937784,152493.209664395,0.304045927812258,0.700621008687885,-2.93583843552042,-5.5180422106199,0.953318184725125,4.38880433715647,0.158939170513419,0.951128477058373,0.765157823667978,0.93220644707093,0.273966549418983,-0.135891496779514,4.30132676215726,2969192.16071139,2.54278767207637,0.252070186591707,11.9372981733293,0.0330656527503549,-3.01426603488624,0.365557031645521,0.381071853264002,0.244645704894792,0.84644904778921,0.114797034810297,0.060324490682222,0.0875746408937266,0.30295495111827,0.176223154553591,0.378727280101343,1.29983761874295,0.833500385959668,0.970312921712757
"37",25,8,0,0.0897967555220507,37,0.489230440765968,0.0415190104732756,29820.9457706253,0.00411064456405817,0.739105744937784,152493.209664395,0.304045927812258,0.700621008687885,-2.93583843552042,-5.5180422106199,0.953318184725125,4.38880433715647,0.158939170513419,0.951128477058373,0.765157823667978,0.93220644707093,0.273966549418983,-0.135891496779514,4.30132676215726,2969192.16071139,2.54278767207637,0.252070186591707,11.9372981733293,0.0330656527503549,-3.01426603488624,0.365557031645521,0.381071853264002,0.244645704894792,0.84644904778921,0.114797034810297,0.060324490682222,0.0875746408937266,0.30295495111827,0.176223154553591,0.378727280101343,1.29983761874295,0.833500385959668,0.970312921712757
"38",25,14,0,0.0897967555220507,37,0.489230440765968,0.0415190104732756,29820.9457706253,0.00411064456405817,0.739105744937784,152493.209664395,0.304045927812258,0.700621008687885,-2.93583843552042,-5.5180422106199,0.953318184725125,4.38880433715647,0.158939170513419,0.951128477058373,0.765157823667978,0.93220644707093,0.273966549418983,-0.135891496779514,4.30132676215726,2969192.16071139,2.54278767207637,0.252070186591707,11.9372981733293,0.0330656527503549,-3.01426603488624,0.365557031645521,0.381071853264002,0.244645704894792,0.84644904778921,0.114797034810297,0.060324490682222,0.0875746408937266,0.30295495111827,0.176223154553591,0.378727280101343,1.29983761874295,0.833500385959668,0.970312921712757
"39",26,43,0,0.0526868226516014,37,0.143400294673784,0.463396435781615,87148.5734668095,0.0042281990400888,1.16412439189316,106314.150392511,0.26583246857379,0.798454283953179,-5.09299791031517,-8.81838419749402,0.729319245285355,3.5904889783496,0.110919388084672,0.86695664584625,0.954570181165473,0.511061748529319,0.278793898233562,-0.119131618614076,2.83580491931061,1833813.25344206,2.32118444246007,0.516266396475024,7.82313639001222,0.0496858714317592,-2.06911924055312,0.416207652964653,0.703886353805428,0.836154093737714,0.322555543073686,0.113597427067696,0.0505676060701953,0.112730621753144,0.346006681456271,0.200093237117777,0.290395994162629,1.45055480358552,1.17924000278238,0.847490970846487
"40",27,38,1,0.281001998770742,37,0.325884627093677,0.60473564927699,27751.8128642696,0.00505998293046607,1.47211699947924,76429.2197607493,0.265559976929508,1.06877887151088,-4.66236312835943,-4.59560122240335,0.778421020073816,1.74386647536303,0.100474491168046,0.778172899765428,0.792001006655046,1.35785945202224,0.358563196181494,-0.0693573144263355,3.97115348328953,4482115.2166219,2.15754648224916,0.363589536921121,10.3639990484575,0.0375484646820696,-3.08735341900494,0.198649490191997,0.983970662450883,0.705365590844303,0.00293475809739903,0.136458787805866,0.113808574987459,0.114725342063233,0.32036146408256,0.172436742356251,0.398762993804924,0.737873458172649,2.00292272308451,1.07629843405251
"41",27,44,1,0.281001998770742,37,0.325884627093677,0.60473564927699,27751.8128642696,0.00505998293046607,1.47211699947924,76429.2197607493,0.265559976929508,1.06877887151088,-4.66236312835943,-4.59560122240335,0.778421020073816,1.74386647536303,0.100474491168046,0.778172899765428,0.792001006655046,1.35785945202224,0.358563196181494,-0.0693573144263355,3.97115348328953,4482115.2166219,2.15754648224916,0.363589536921121,10.3639990484575,0.0375484646820696,-3.08735341900494,0.198649490191997,0.983970662450883,0.705365590844303,0.00293475809739903,0.136458787805866,0.113808574987459,0.114725342063233,0.32036146408256,0.172436742356251,0.398762993804924,0.737873458172649,2.00292272308451,1.07629843405251
"42",27,50,1,0.281001998770742,37,0.325884627093677,0.60473564927699,27751.8128642696,0.00505998293046607,1.47211699947924,76429.2197607493,0.265559976929508,1.06877887151088,-4.66236312835943,-4.59560122240335,0.778421020073816,1.74386647536303,0.100474491168046,0.778172899765428,0.792001006655046,1.35785945202224,0.358563196181494,-0.0693573144263355,3.97115348328953,4482115.2166219,2.15754648224916,0.363589536921121,10.3639990484575,0.0375484646820696,-3.08735341900494,0.198649490191997,0.983970662450883,0.705365590844303,0.00293475809739903,0.136458787805866,0.113808574987459,0.114725342063233,0.32036146408256,0.172436742356251,0.398762993804924,0.737873458172649,2.00292272308451,1.07629843405251
"43",28,2,0,0.122755308774764,37,0.105589474871599,0.183360462413402,55468.7346962164,0.00462612184240948,0.341244946382358,206860.615886017,0.349398614209495,0.773659055266762,-3.28421039456036,-8.32838320490904,0.787992357119918,2.28379653545679,0.123705522155156,0.850283091364428,0.993673655529274,0.767977376314811,0.125772296554642,-0.0954733236001339,6.80446417389321,1669575.31901426,1.99127273905789,0.239047859801911,9.60512764023151,0.0419492021455274,-3.29311553398147,0.301241057414899,0.295648622006411,0.953569500590675,0.384517419061158,0.140103522662306,0.0924794175786665,0.0749118367929477,0.312761743138742,0.154858190603001,0.396183862854214,2.24831617513886,2.21439796041832,2.10780089348943
"44",28,8,0,0.122755308774764,37,0.105589474871599,0.183360462413402,55468.7346962164,0.00462612184240948,0.341244946382358,206860.615886017,0.349398614209495,0.773659055266762,-3.28421039456036,-8.32838320490904,0.787992357119918,2.28379653545679,0.123705522155156,0.850283091364428,0.993673655529274,0.767977376314811,0.125772296554642,-0.0954733236001339,6.80446417389321,1669575.31901426,1.99127273905789,0.239047859801911,9.60512764023151,0.0419492021455274,-3.29311553398147,0.301241057414899,0.295648622006411,0.953569500590675,0.384517419061158,0.140103522662306,0.0924794175786665,0.0749118367929477,0.312761743138742,0.154858190603001,0.396183862854214,2.24831617513886,2.21439796041832,2.10780089348943
"45",28,14,0,0.122755308774764,37,0.105589474871599,0.183360462413402,55468.7346962164,0.00462612184240948,0.341244946382358,206860.615886017,0.349398614209495,0.773659055266762,-3.28421039456036,-8.32838320490904,0.787992357119918,2.28379653545679,0.123705522155156,0.850283091364428,0.993673655529274,0.767977376314811,0.125772296554642,-0.0954733236001339,6.80446417389321,1669575.31901426,1.99127273905789,0.239047859801911,9.60512764023151,0.0419492021455274,-3.29311553398147,0.301241057414899,0.295648622006411,0.953569500590675,0.384517419061158,0.140103522662306,0.0924794175786665,0.0749118367929477,0.312761743138742,0.154858190603001,0.396183862854214,2.24831617513886,2.21439796041832,2.10780089348943
"46",29,25,0,0.140233656802704,37,0.193362750028376,0.409036914856406,91550.2229133563,0.00508830029550008,0.928908137377934,114795.101625216,0.297937561556028,1.39863370664651,-5.50716856158804,-5.07056344646961,0.837775551789207,1.99851297954563,0.155635298103443,0.923653329316177,0.562777314202394,1.23989998526056,0.230030653443537,-0.0898414589234162,5.20180303724483,2425732.63370781,1.94907767059514,0.500767172676511,6.65775149523979,0.0449011412952095,-5.6476967261266,0.560313289364835,0.0371296007430647,0.355611154022627,0.524869741885923,0.14395763570792,0.139445847942028,0.107128836298827,0.412932793538785,0.221532000262407,0.409926560047455,1.32152078743266,1.86786066372092,0.613126445495209
"47",30,31,0,0.0785891142159764,37,0.249266291019856,0.0783137862081639,92064.7795190453,0.00263426617353922,1.58344476028334,245249.423033104,0.315379521233263,0.59022403742536,-2.62679047519341,-11.1412103690021,0.938932957440964,3.4214738480025,0.108228451010422,0.726259422798641,0.538547243744833,1.20327474131132,0.18763418639981,-0.111469631438842,4.61299881445593,4007942.8805667,2.43342752359342,0.4190702995928,5.77640298025217,0.0233877168069206,-5.85077600927558,0.597011838086438,0.412040689046262,0.682556748128263,0.928578999602469,0.0711626119827852,0.111992688764003,0.140866453257855,0.371446217446419,0.216151589567307,0.369017010275135,0.785105402467609,0.994354783532617,1.16109174019744
"48",31,13,1,0.376514303892142,37,0.36934289236099,0.0672466328507289,96882.6723542297,0.00301755585517734,0.3104402047802,290529.04109898,0.310956534642173,1.37903805257753,-2.36305376395118,-6.00285274066031,0.914899582419428,3.96105221777223,0.127646367932088,0.922353180558304,0.858864602762624,0.968141550518339,0.15225720723538,-0.0881308869549539,2.51606019396568,3934408.07973035,2.03196933922591,0.441609401333146,13.4089148470317,0.0362731989743188,-5.10077073352877,0.482048448880773,0.402066466442775,0.862584801317425,0.127581824422814,0.134241431177245,0.0861504079723964,0.103538033363526,0.387806214560906,0.156340596791531,0.415713873504824,1.87565179379466,1.3323627608,0.869783367440849
"49",32,13,1,0.383730956389932,37,0.493589899173394,0.189253581663361,74044.9276431173,0.00494077460390283,0.71041047716199,282405.407064389,0.283643659074587,0.685095057029976,-2.22281881905627,-11.9380491907429,0.704210305553512,3.08154746598098,0.160273312389967,0.964090586922946,0.634625091572525,0.711530640191631,0.321570401647768,-0.132113198695704,3.3515936203592,2524962.0316294,1.06927964226343,0.565809286889154,11.0888417498441,0.0361459914714409,-4.865977096688,0.473147690265113,0.465392696131021,0.0306227502715774,0.342941073457478,0.13916865144961,0.104486536693526,0.132689682641416,0.379602308806265,0.19394750248795,0.34599299131094,2.15348884677106,0.685876781614718,1.33991702043576
"50",33,13,1,0.506838689477712,37,0.38336230297115,0.527057647192851,59813.3427682042,0.00182537322855787,0.912277416914818,199450.392222687,0.293903587072418,1.39196680176654,-2.97212332445662,-8.22869230672717,0.916367318095057,3.86566552983248,0.173911243376089,0.943069713957724,0.965029305520002,1.10761245754547,0.127778302969236,-0.0915742163880495,6.18768961920869,2657771.2960518,1.00673097715946,0.449304509520531,6.07884969582083,0.0275763787882946,-3.27960482512135,0.0642700718377833,0.388927507166518,0.322381644662237,0.79279798644362,0.127156704493449,0.060557350540068,0.097147409513942,0.391196886018344,0.160216212762462,0.281669925928232,2.09125202400688,0.921350823412859,0.774805764952966
"51",34,13,1,0.440257809460985,37,0.138292515419385,0.243200634804089,71274.5914419065,0.00223301263654372,0.933400263175252,287946.971048282,0.349131198535615,1.46193920689053,-3.90428196351975,-5.6817119266931,0.726826126581873,1.53127339070546,0.189741572437109,0.985729878582759,0.713006009654491,0.655791532887379,0.232983086194727,-0.0822629510271363,3.53381148415501,3081611.83427903,1.83643274506321,0.287858636636753,5.68777730453294,0.0344614463695325,-4.66587652168702,0.431930869368184,0.294033268305939,0.136746084525948,0.042668748566648,0.0517725859744241,0.134027314209379,0.0802843181287171,0.409413123665901,0.209967582879472,0.36724625573284,2.35964649782551,1.25595686236313,1.49379786438426
"52",35,2,1,0.331651709449797,37,0.312692947655761,0.447895797961392,33543.4700197657,0.00173394619387574,1.00687840620149,186495.875897188,0.374792624753463,1.32850746775861,-3.18792157978751,-10.7998582123313,0.815980119453045,3.78771591956494,0.171447733276058,0.727798084792215,0.631746237369371,0.888823796600336,0.361381444315484,-0.0586450059106573,6.22694351576502,3903551.36619997,1.32819680927787,0.468841537967324,14.9803853725083,0.0357380332933972,-3.33708407220896,0.668835536934121,0.998958050742513,0.19112999514211,0.507011169455945,0.0817369315855904,0.138266260476434,0.109401928337058,0.43295077065829,0.178172345140163,0.280270020160521,1.05072110503106,2.49522455233248,1.29213023436106
"53",35,8,1,0.331651709449797,37,0.312692947655761,0.447895797961392,33543.4700197657,0.00173394619387574,1.00687840620149,186495.875897188,0.374792624753463,1.32850746775861,-3.18792157978751,-10.7998582123313,0.815980119453045,3.78771591956494,0.171447733276058,0.727798084792215,0.631746237369371,0.888823796600336,0.361381444315484,-0.0586450059106573,6.22694351576502,3903551.36619997,1.32819680927787,0.468841537967324,14.9803853725083,0.0357380332933972,-3.33708407220896,0.668835536934121,0.998958050742513,0.19112999514211,0.507011169455945,0.0817369315855904,0.138266260476434,0.109401928337058,0.43295077065829,0.178172345140163,0.280270020160521,1.05072110503106,2.49522455233248,1.29213023436106
"54",35,14,1,0.331651709449797,37,0.312692947655761,0.447895797961392,33543.4700197657,0.00173394619387574,1.00687840620149,186495.875897188,0.374792624753463,1.32850746775861,-3.18792157978751,-10.7998582123313,0.815980119453045,3.78771591956494,0.171447733276058,0.727798084792215,0.631746237369371,0.888823796600336,0.361381444315484,-0.0586450059106573,6.22694351576502,3903551.36619997,1.32819680927787,0.468841537967324,14.9803853725083,0.0357380332933972,-3.33708407220896,0.668835536934121,0.998958050742513,0.19112999514211,0.507011169455945,0.0817369315855904,0.138266260476434,0.109401928337058,0.43295077065829,0.178172345140163,0.280270020160521,1.05072110503106,2.49522455233248,1.29213023436106
"55",36,13,0,0.249538070081168,37,0.18342248029809,0.216141584401485,32052.9845337151,0.00280483920768136,1.05444209589332,198106.720331971,0.305837884886278,1.15480609220918,-2.33552582578734,-7.89023898990825,0.731453125204658,3.82309044209076,0.199910863261903,0.785225126142031,0.998314027878223,1.05781059365021,0.273672328912071,-0.11259574903897,3.00435621323995,4265217.6377282,2.69734675327782,0.32823790658405,11.1865623672958,0.029811199833445,-5.86444328700658,0.476555355573935,0.739343673991971,0.475361267302651,0.347285958079156,0.129149996149121,0.0799075506849913,0.0519080769300927,0.290216312071314,0.174863606388622,0.283076431226241,0.799819429528515,1.2460282833681,2.28102676582071
"56",37,7,1,0.278548826176174,37,0.179473762400798,0.750982499234378,44872.9383427417,0.00212502797070891,0.719981744152377,241461.304163669,0.264679273219663,0.997572194433305,-2.10189797905739,-10.4666594050173,0.929308372848667,2.35126614016481,0.16133929369715,0.961813340901979,0.643959491988644,1.4657819955179,0.369033404461807,-0.140488726224052,2.63733541684924,2125286.2776455,1.87074342241045,0.543492851904128,10.7056104980409,0.0407049659095549,-2.04503969440702,0.686949596040056,0.987066329016816,0.297359666081611,0.548191928339656,0.109831427002209,0.122428643708117,0.0777824773354223,0.395127943838411,0.222102246821683,0.380007476430573,1.44160358715893,2.36297383252711,1.57753265068555
"57",38,38,0,0.0354006290336857,37,0.26074424920332,0.223241614330327,58565.9046742367,0.000660215688468888,0.854925742401741,227159.706893063,0.279211633095256,0.533243653224781,-3.54716635367367,-7.76337756235152,0.947605873960536,1.65612792593194,0.197119926768122,0.815497654399835,0.685836268457351,0.872592678578803,0.19234441384091,-0.139467720378307,4.97668026287574,2266172.5721613,2.65822632318828,0.312480594766792,6.59060709158657,0.0325650771469033,-2.24866656357888,0.267436009940633,0.22772559409379,0.0592402761324774,0.681919467347907,0.0556325248788344,0.137375555169769,0.100707759557641,0.291647296694212,0.215646705196181,0.345214949510456,2.05228548712244,1.95249343168314,2.28884691488153
"58",38,44,0,0.0354006290336857,37,0.26074424920332,0.223241614330327,58565.9046742367,0.000660215688468888,0.854925742401741,227159.706893063,0.279211633095256,0.533243653224781,-3.54716635367367,-7.76337756235152,0.947605873960536,1.65612792593194,0.197119926768122,0.815497654399835,0.685836268457351,0.872592678578803,0.19234441384091,-0.139467720378307,4.97668026287574,2266172.5721613,2.65822632318828,0.312480594766792,6.59060709158657,0.0325650771469033,-2.24866656357888,0.267436009940633,0.22772559409379,0.0592402761324774,0.681919467347907,0.0556325248788344,0.137375555169769,0.100707759557641,0.291647296694212,0.215646705196181,0.345214949510456,2.05228548712244,1.95249343168314,2.28884691488153
"59",38,50,0,0.0354006290336857,37,0.26074424920332,0.223241614330327,58565.9046742367,0.000660215688468888,0.854925742401741,227159.706893063,0.279211633095256,0.533243653224781,-3.54716635367367,-7.76337756235152,0.947605873960536,1.65612792593194,0.197119926768122,0.815497654399835,0.685836268457351,0.872592678578803,0.19234441384091,-0.139467720378307,4.97668026287574,2266172.5721613,2.65822632318828,0.312480594766792,6.59060709158657,0.0325650771469033,-2.24866656357888,0.267436009940633,0.22772559409379,0.0592402761324774,0.681919467347907,0.0556325248788344,0.137375555169769,0.100707759557641,0.291647296694212,0.215646705196181,0.345214949510456,2.05228548712244,1.95249343168314,2.28884691488153
"60",39,31,0,0.0442594569341315,37,0.221291283161457,0.607809353994671,57758.150341193,0.000901101860753261,1.12077218012733,152758.41053634,0.334762693147641,1.00046806302504,-5.90511301273946,-11.4632383983862,0.721063758712262,1.90703784831567,0.143454480715212,0.874544419244747,0.58023479068419,1.02225131694111,0.145844697317225,-0.116863237796002,2.54263091649627,2211376.64873502,2.77127008169657,0.28307535726158,12.961095353635,0.044328417846739,-3.86031271102838,0.519900122203084,0.230048040442634,0.724317608689889,0.767782590545248,0.135098006448359,0.10107114456722,0.0967847581584938,0.408602505040361,0.198539908200764,0.370665329099237,1.26157322176365,0.517751079258125,0.751695799931919
"61",40,38,0,0.110877736619173,37,0.355915469282889,0.886820080199977,27293.6799087911,0.00145266704535345,0.694116580584319,98463.267592777,0.363864829734957,0.761337145825382,-4.36698588856962,-5.64413964799605,0.870372055658023,3.36932415835792,0.188582146777306,0.823019262217334,0.901046093226178,0.506492893323302,0.310014869409788,-0.143556447900599,4.0553759291186,1778310.14580675,2.42432793975109,0.346078031410463,13.4530929529807,0.0432803818245496,-3.52888475189917,0.147123760979099,0.944938475127565,0.142180695554707,0.391105368946446,0.134712307885638,0.0530496038579149,0.075501415174338,0.326797658893513,0.181160969514196,0.385554550171201,0.981530618452374,1.79487658272201,0.91904083123086
"62",40,44,0,0.110877736619173,37,0.355915469282889,0.886820080199977,27293.6799087911,0.00145266704535345,0.694116580584319,98463.267592777,0.363864829734957,0.761337145825382,-4.36698588856962,-5.64413964799605,0.870372055658023,3.36932415835792,0.188582146777306,0.823019262217334,0.901046093226178,0.506492893323302,0.310014869409788,-0.143556447900599,4.0553759291186,1778310.14580675,2.42432793975109,0.346078031410463,13.4530929529807,0.0432803818245496,-3.52888475189917,0.147123760979099,0.944938475127565,0.142180695554707,0.391105368946446,0.134712307885638,0.0530496038579149,0.075501415174338,0.326797658893513,0.181160969514196,0.385554550171201,0.981530618452374,1.79487658272201,0.91904083123086
"63",40,50,0,0.110877736619173,37,0.355915469282889,0.886820080199977,27293.6799087911,0.00145266704535345,0.694116580584319,98463.267592777,0.363864829734957,0.761337145825382,-4.36698588856962,-5.64413964799605,0.870372055658023,3.36932415835792,0.188582146777306,0.823019262217334,0.901046093226178,0.506492893323302,0.310014869409788,-0.143556447900599,4.0553759291186,1778310.14580675,2.42432793975109,0.346078031410463,13.4530929529807,0.0432803818245496,-3.52888475189917,0.147123760979099,0.944938475127565,0.142180695554707,0.391105368946446,0.134712307885638,0.0530496038579149,0.075501415174338,0.326797658893513,0.181160969514196,0.385554550171201,0.981530618452374,1.79487658272201,0.91904083123086
