Link,Affiliations
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542349291&partnerID=40&md5=e2f597773c49beffef4fc70a8274a0b3","School of Engineering Sciences, University of Southampton, Highfield SO17 1BJ, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889587125&partnerID=40&md5=c1aea1f6db89949022459acfd4db4453","Institute of Software Technology, Vienna University of Technology, Austria"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248645397&partnerID=40&md5=28de56633d5ad8bb32f4e6847cc8b105","Department of Human Genetics, Graduate School of Public Health, University of Pittsburgh, Pittsburgh, Pennsylvania, USA."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142057059&partnerID=40&md5=1d50e2dcb46e123f6cb4b1b839f9feb3","Dept. of Geogr./Environ. Engineering, United States Military Academy, 745 Brewerton Road, West Point, NY 10996, United States; Eng. Research and Development Center, Waterways Experiment Station, ATTN: ES-P, 3909 Halls Ferry Road, Vicksburg, MS 39810, United States; Dept. of Civ./Coastal Engineering, University of Florida, Gainesville, FL 32611, United States; Dept. of Environ. Eng. Sciences, University of Florida, P.O. Box 116450, Gainesville, FL 32611, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0642369922&partnerID=40&md5=2659ddd4ede2e32b410ad44b6e395fc7","Department of Public and Child Dental Health, Dublin Dental Hospital, Lincoln Place, Dublin 2, Ireland"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041562479&partnerID=40&md5=79f162e9152c5265d57ab7ea2eed3fc5","Comp.-Oriented Stat./Data Analysis, Mathematics Institute, University of Augsburg, Augsburg 86135, Germany; ATandT Labs, Florham Park, NJ, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037225336&partnerID=40&md5=87e689594fffe0e290f8dddf988502e9","Michigan State University, East Lansing, MI, United States; Div. of Psychiatry, Boston U., School of Medicine, 85 East Newton St., Boston, MA 02118, United States; Dept. of Psychology, UCLA, Los Angeles, CA 90095, United States; Dept. of Kinesiology, Michigan State U., East Lansing, MI 48823, United States; Dept. of Counseling, Michigan State U., East Lansing, MI 48823, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1442334636&partnerID=40&md5=5debce38670e4ee23bc1d5eff749fb7c","Erweiterte Fassung eines Vortrags, Prozess- und Anlagentechnik, Würzburg, Germany; Technische Universität Berlin, Sekr. KWT-9, Strasse des 17 Juni 135, D-10623 Berlin, Germany"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142074226&partnerID=40&md5=18b4d09496ae5aada17060c26779909f","Inst. für Math. Stochastik, Universität Göttingen, Lotzestr.13, D-37083 Göttingen, Germany; Citibank Privatkunden AG, Düsseldorf, Germany"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944745417&partnerID=40&md5=880847b533bb7ea2403985a2ad804eea","United Technologies Corporation, Hartford, CT, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037226273&partnerID=40&md5=d6e101f830baedfa12c3b2dd78154f5a","Fisheries and Oceans Canada, Gt. Lakes Lab. Fish./Aquatic Sci., Bayfield Institute, 867 Lakeshore Road, Burlington, Ont. L7R 4A6, Canada; JEMSys Software Systems Inc., 22 Marion Crescent, Dundas, Ont. L9H 1J1, Canada"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036433572&partnerID=40&md5=00bec13e843d7e449c10df48d85309c0",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036836553&partnerID=40&md5=199432b84c96ad2cb992c48e816cefa4","Department of Geography, University of Southern California, Los Angeles, CA 90089-0255, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037056084&partnerID=40&md5=d67edc2e50e4c74d018048a61a65b1ed","Industrial Engineering Department, Galatasaray University, Ciragan Caddesi No. 102, Ortakoy, Istanbul 80840, Turkey"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242550408&partnerID=40&md5=28dec1a900125ca2d481756da5e6958f","Fac. of Indust. Eng. and Management, Technion - Israel Inst. of Technol., Haifa 32000, Israel"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-5444254846&partnerID=40&md5=d77f5b2086604961dda7ba436d82308a","Institute of Finance, University of Southern Switzerland, Via Ospedale 13, 6900 Lugano, Switzerland; ECOFIN AG, Zurich, Switzerland"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036493899&partnerID=40&md5=250e9fe2dc69b84567024711912f3265","NASA Johnson Space Center, Houston, TX 77058, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942528909&partnerID=40&md5=e7f91116546916accc3bce2fc316d667",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035703184&partnerID=40&md5=d4231efbe1d23b0e3238d32f14ea93b1","Umweltrecherchen and -Gutachten, CH-5212 Hausen, Switzerland"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035540726&partnerID=40&md5=0d8a5ea1e9855efe97d912e8f127d772","College of Business, MSC 0206, James Madison University, Harrisonburg, VA 22807, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035294735&partnerID=40&md5=915ab5542642d04c337ac9b7ebf4b97d","Department of Mechanical Engineering, Oregon State University, Corvallis, OR, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034755701&partnerID=40&md5=e608f4d8f8d725579263c5a6d9c49537","Department of Signals and Systems, Sch. of Elec. and Comp. Engineering, Chalmers University of Technology, Göteborg, 2001, Sweden"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035210439&partnerID=40&md5=87dede780263a6af4cb65b6d68421452","Texas Christian University, Forth Worth, TX, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034672918&partnerID=40&md5=c7696908dd8811145bf882cb7b4c7e93","DIMNP, Facoltà di Ingegneria, Universita degli Studi di Pisa, Via Bonanno Pisano, 25/b, 56126 Pisa, Italy; Dipartimento di Energetica, Facoltà di Ingegneria, Universita degli Studi di Pisa, Via Diotisalvi 2, 56126 Pisa, Italy"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894460008&partnerID=40&md5=5773b8264d83427157a00316accf1d7c","The Center for Space Research, The University of Texas at Austin, Austin, TX 78759, United States; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA 91109, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033714923&partnerID=40&md5=b2544c937695d38a6b74a70097a89af5","Galatasaray Univ, Istanbul, Turkey"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951991702&partnerID=40&md5=40f0df93b69596ff80c7d925bdda2f52","Industrial Engineering Department, Galatasaray University, Ortakoy, Istanbul, Turkey"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032708602&partnerID=40&md5=d9508d22c2a33fd2c37c0cb0cddcb266","Clatterbridge Centre for Oncology, Liverpool/Wirral, United Kingdom; Department of Radiation Physics and Radiobiology, Charing Cross Hospital, London, United Kingdom; Reader in Oncology, Imperial College of Medicine, Hammersmith Hospital, Du Cane Road, London W12 OHS, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038933159&partnerID=40&md5=0542d7c2b6f667915e398e5ef01cb261","Inst. Astron. e Geofísico, Universidade de São Paulo, CP3386 São Paulo-SP, Brazil; NASA Goddard Space Flight Center, Greenbelt, MD 20771, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038705517&partnerID=40&md5=961b8757030ee0fc2782ce5d8c969491","Roy. Vet. and Agric. University, Dept. Food Technol., Chemometrics G., Frederiksberg, Denmark; Weierstrass Inst. Appl. Anal. S., Mohrenstr. 39, D-10117, Berlin, Germany"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032606215&partnerID=40&md5=48c5bfde07681ce19d2c52e78636e1ef","St. Petersburg State Elec. Eng. U., St. Petersburg, Russian Federation"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032330584&partnerID=40&md5=07c1ac426d15ef190422fb7c5566a6fb","Faculty of Education, University of South Australia, Magill Campus, St Bernards Road, Magill, SA 5072, Australia"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890539975&partnerID=40&md5=9668645e5c4a985ef8465b5ee20fc17d",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947778701&partnerID=40&md5=db2a018f60676848d99a8a021895390d","Evolving Logic Associates, RAND, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031634457&partnerID=40&md5=cf325bd336e85615245c75a46ff4e7c4","RAND, Los Angeles, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947713406&partnerID=40&md5=ff8723d53c83bc9da0f9a53e9694b8ee",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031284234&partnerID=40&md5=edbd7925c49102a2f89b40855303cc15","Dept. of Soil Science and Geology, Wageningen Agricultural Univ., P.O. Box 37, 6700 AA Wageningen, Netherlands"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-5844224413&partnerID=40&md5=a88863124faac3c536ab63b193e8c9d8",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030181961&partnerID=40&md5=b05a3df49a2e7f49ddb4942d0734189f","Department of Food Engineering, Ctrl. Food Technol. Res. Institute, Mysore-570 013, India; Sensory Science Department, Ctrl. Food Technol. Res. Institute, Mysore-570 013, India; CFTRI Regional Centre, Guru Nanak Engineering College P.O., Gill Road, Ludhiana-141 006, India"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030454197&partnerID=40&md5=f01c8936905ae6e091d6950cc28a26a2","Freshw. Ecol. and Inland Fish. Lab., University of Oslo, Sars gate 1, 0562 Oslo, Norway; Sogn and Fjordane Energy Company, 6860 Sandane, Norway"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029214497&partnerID=40&md5=6d17c5bf7527d7b58e88f244b6bf106a","Design Laboratory, Department of Mechanical Engineering and Applied Mechanics, University of Michigan, Ann Arbor, 48109-2125, MI, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028713776&partnerID=40&md5=69838df732ea365d0b98ad5ef614c190","CERTS Int Pty Ltd"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000993966&partnerID=40&md5=0ce4f7ebafcb7e5fe88ff2bdf3d7b850","Centre for Organizational Health and Development, Department of Psychology, The University of Nottingham, University Park, Nottingham, NG7 2RD England, United Kingdom; Pearn Kandola, 76 Banbury Road, Oxford, OX2 6JT England, United Kingdom; Human Resource Management Group, Department of Psychology, The University of Nottingham, University Park, Nottingham, NG7 2RD England, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027725739&partnerID=40&md5=6082d633921622a257d7b5ae204db821","Research Institute for Knowledge Systems, 6200 AL Maastricht, The Netherlands"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027458166&partnerID=40&md5=60d9d96cc0c0e34dfd5648f115a00e48","Department of Soil Science and Geology, Agricultural University, P.O. Box 37, 6700 AA Wageningen, Netherlands; Winand Staring Centre, Department of Land Evaluation, P.O. Box 125, 6700 AC Wageningen, Netherlands"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027553134&partnerID=40&md5=e05297c33d5d3efff5037739d2fcff76","Naval Sea Systems Command, Washington, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025211570&partnerID=40&md5=dfb254613c10479b4385227c0b7d3c22","Univ of Colorado, Coll of Bus,, Colorado Springs, CO, USA"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995205946&partnerID=40&md5=256b528d04a9ecc4d10c90cc4bf4a392","Department of Agricultural Economics, Cornell University, Ithaca, New York, United States; Johnson Graduate School of Management, Cornell University, Ithaca, New York, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023761556&partnerID=40&md5=b86682906091941af92ba45778fd5788","Department of Town Planning, UWIST, Colum Drive, Cardiff, CF1 3EU, United Kingdom; Department of Geography, University of BRistol, University Road, BRistol, BS8 ISS, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001283516&partnerID=40&md5=a05207ead899809a3e1ef5ed9827a8c6","AT and T Bell Laboratories, Murray Hill, NJ 07974, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0342501427&partnerID=40&md5=f3fbf0193560ccb53707eda29018a463","Harvard University, United States; University of California, Irvine, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016819450&partnerID=40&md5=aac3a6b8810cba98fd31c2c318e7ef45","Department of Control Engineering, University of Sheffield, United Kingdom"
